日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,中價_lag1,中價_lag7,中價_lag14,下價_lag1,下價_lag7,下價_lag14,價格區間_lag1,價格區間_lag7,價格區間_lag14,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmean_3d_prev,日照時數(hour)_rollmean_3d_prev,相對溼度(%)_rollmean_3d_prev,最大陣風(m/s)_rollmean_3d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter,weekday,is_weekend,is_mon,is_fri
107/11/11,20.68555555555556,32.1,35.47777777777778,,20.7,21.066666666666663,,12.78,13.444444444444445,,19.32,22.03333333333334,,32820.14,36548.88888888889,,21.23,22.002222222222223,,23.48,28.26,20.42,3.1,0.0,0.0,84.4,6.16,24.07333333333333,29.56,20.65333333333333,6.533333333333334,81.73333333333333,6.146666666666666,0.0,0.0,0.0,0.0,7.84,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,6,1,0,0
107/11/12,22.72,30.55555555555556,36.65,,20.22222222222222,23.75,,13.0,12.65,,17.555555555555557,24.0,,34302.88888888889,9194.4,,20.68555555555556,23.21,,23.58,28.1,20.2,8.5,0.0,0.0,83.0,6.220000000000001,23.673333333333336,28.793333333333333,20.326666666666668,6.500000000000001,83.0,6.173333333333333,0.0,0.0,0.0,0.0,7.900000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,0,0,1,0
107/11/13,20.81090909090909,34.05,35.0,,22.85,22.063636363636363,,13.9,13.872727272727271,,20.15,21.127272727272725,,10865.7,54994.76363636364,,22.72,22.6,,23.08,27.46,20.3,0.7,0.0,0.0,82.4,6.26,23.379999999999995,27.94,20.30666666666667,4.1000000000000005,83.26666666666667,6.213333333333334,0.0,0.0,0.0,0.0,7.16,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,1,0,0,0
107/11/14,20.19,30.93636363636364,34.91818181818182,,20.145454545454545,22.009090909090908,,12.79090909090909,13.454545454545457,,18.145454545454548,21.46363636363637,,47408.836363636365,48728.92727272727,,20.81090909090909,22.685454545454544,,22.58,28.7,18.44,9.4,0.0,0.0,77.6,6.2,23.08,28.08666666666667,19.646666666666665,6.2,81.0,6.226666666666667,0.0,0.0,0.0,0.0,10.259999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,2,0,0,0
107/11/15,20.023636363636363,30.036363636363635,33.10909090909091,33.800000000000004,19.78181818181818,20.75454545454545,22.163636363636364,12.481818181818182,13.090909090909092,14.02727272727273,17.554545454545455,20.018181818181816,19.77272727272728,36032.6,41783.92727272728,28189.49090909091,20.19,21.29272727272728,22.573636363636364,22.42,28.380000000000003,18.08,8.8,0.0,0.0,78.2,5.5600000000000005,22.69333333333333,28.180000000000003,18.94,6.300000000000002,79.4,6.006666666666668,0.0,0.0,0.0,0.0,10.300000000000004,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,3,0,0,0
107/11/16,20.349090909090908,30.463636363636365,32.61,33.38181818181818,19.55454545454545,20.630000000000003,20.87272727272727,12.418181818181818,13.169999999999998,12.88181818181818,18.045454545454547,19.44,20.5,33651.98181818182,33590.62,23824.12727272728,20.023636363636363,21.264,21.57,22.94,28.64,18.76,7.1,0.0,0.0,78.8,5.5200000000000005,22.646666666666665,28.57333333333333,18.426666666666662,8.433333333333335,78.2,5.760000000000001,0.0,0.0,0.0,0.0,9.88,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,4,0,0,1
107/11/17,20.437272727272727,30.73636363636364,32.1,33.945454545454545,20.05454545454545,20.7,21.263636363636365,11.8,12.78,12.609090909090908,18.93636363636364,19.32,21.33636363636364,34836.10909090909,32820.14,28378.14545454545,20.349090909090908,21.23,21.798181818181817,23.86,27.56,20.76,0.4,0.0,0.0,81.4,5.16,23.07333333333333,28.19333333333333,19.200000000000003,5.433333333333335,79.46666666666665,5.413333333333334,0.0,0.0,0.0,0.0,6.799999999999997,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,5,1,0,0
107/11/18,20.0875,30.981818181818184,30.55555555555556,35.47777777777778,19.69090909090909,20.22222222222222,21.066666666666663,12.236363636363636,13.0,13.444444444444445,18.74545454545455,17.555555555555557,22.03333333333334,38713.89090909091,34302.88888888889,36548.88888888889,20.437272727272727,20.68555555555556,22.002222222222223,23.380000000000003,27.06,21.18,3.5,0.0,0.0,83.8,6.12,23.39333333333333,27.75333333333333,20.23333333333333,3.666666666666668,81.33333333333333,5.6000000000000005,0.0,0.0,0.0,0.0,5.879999999999999,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,6,1,0,0
107/11/19,21.86,29.9,34.05,36.65,19.35,22.85,23.75,12.875,13.9,12.65,17.025000000000002,20.15,24.0,43947.25,10865.7,9194.4,20.0875,22.72,23.21,24.0,29.42,20.44,7.7,0.0,0.0,82.4,6.0,23.74666666666667,28.013333333333332,20.793333333333333,3.866666666666668,82.53333333333333,5.760000000000001,0.0,0.0,0.0,0.0,8.98,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,0,0,1,0
107/11/20,20.894166666666667,32.35,30.93636363636364,35.0,21.7,20.145454545454545,22.063636363636363,11.45,12.79090909090909,13.872727272727271,20.9,18.145454545454548,21.127272727272725,16425.1,47408.836363636365,54994.76363636364,21.86,20.81090909090909,22.6,23.04,29.360000000000003,19.0,4.0,0.0,0.0,79.6,8.86,23.473333333333333,28.613333333333333,20.206666666666667,5.066666666666667,81.93333333333332,6.993333333333333,0.0,0.0,0.0,0.0,10.360000000000005,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,1,0,0,0
107/11/21,22.21818181818182,31.416666666666668,30.036363636363635,34.91818181818182,20.433333333333334,19.78181818181818,22.009090909090908,12.683333333333332,12.481818181818182,13.454545454545457,18.73333333333333,17.554545454545455,21.46363636363637,47695.6,36032.6,48728.92727272727,20.894166666666667,20.19,22.685454545454544,22.360000000000003,26.78,18.26,5.5,0.0,0.0,80.2,4.720000000000001,23.133333333333336,28.52,19.23333333333333,5.733333333333334,80.73333333333333,6.526666666666666,0.0,0.0,0.0,0.0,8.52,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,2,0,0,0
107/11/22,22.10363636363636,33.85454545454545,30.463636363636365,33.10909090909091,21.88181818181818,19.55454545454545,20.75454545454545,12.936363636363636,12.418181818181818,13.090909090909092,20.91818181818181,18.045454545454547,20.018181818181816,45408.181818181816,33651.98181818182,41783.92727272728,22.21818181818182,20.023636363636363,21.29272727272728,23.28,29.24,18.9,8.0,0.0,0.0,77.0,6.840000000000001,22.89333333333333,28.46,18.72,5.833333333333335,78.93333333333334,6.806666666666668,0.0,0.0,0.0,0.0,10.34,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,3,0,0,0
107/11/23,22.097,34.1,30.73636363636364,32.61,21.454545454545453,20.05454545454545,20.630000000000003,13.172727272727274,11.8,13.169999999999998,20.92727272727273,18.93636363636364,19.44,40024.08181818182,34836.10909090909,33590.62,22.10363636363636,20.349090909090908,21.264,20.9,26.14,17.580000000000002,7.2,0.0,0.0,77.0,7.540000000000001,22.180000000000003,27.386666666666667,18.246666666666663,6.900000000000001,78.06666666666666,6.366666666666667,0.0,0.0,0.0,0.0,8.559999999999999,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,4,0,0,1
107/11/24,22.459,33.37,30.981818181818184,32.1,21.71,19.69090909090909,20.7,13.47,12.236363636363636,12.78,19.9,18.74545454545455,19.32,29901.02,38713.89090909091,32820.14,22.097,20.437272727272727,21.23,20.14,25.92,16.72,8.2,0.0,0.0,77.6,6.0,21.44,27.1,17.733333333333334,7.800000000000001,77.2,6.793333333333334,0.0,0.0,0.0,0.0,9.200000000000005,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,5,1,0,0
107/11/25,23.416666666666668,33.65,29.9,30.55555555555556,21.880000000000003,19.35,20.22222222222222,13.7,12.875,13.0,19.95,17.025000000000002,17.555555555555557,27713.24,43947.25,34302.88888888889,22.459,20.0875,20.68555555555556,21.14,27.5,16.34,8.9,0.0,0.0,73.0,5.24,20.726666666666667,26.52,16.88,8.100000000000001,75.86666666666667,6.260000000000001,0.0,0.0,0.0,0.0,11.16,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,6,1,0,0
107/11/26,23.89,33.84444444444445,32.35,34.05,22.98888888888889,21.7,22.85,14.055555555555555,11.45,13.9,19.78888888888889,20.9,20.15,26276.777777777777,16425.1,10865.7,23.416666666666668,21.86,22.72,21.34,26.58,17.080000000000002,1.7,2.1,2.7,76.0,9.42,20.87333333333333,26.666666666666668,16.713333333333335,6.266666666666668,75.53333333333335,6.886666666666667,2.1,2.1000000000000005,2.7,2.7,9.499999999999996,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1,0,0,1,0
107/11/27,23.71090909090909,35.7,31.416666666666668,30.93636363636364,23.9,20.433333333333334,20.145454545454545,11.7,12.683333333333332,12.79090909090909,24.000000000000004,18.73333333333333,18.145454545454548,14234.5,47695.6,47408.836363636365,23.89,20.894166666666667,20.81090909090909,19.48,21.64,17.9,0.0,2.4,7.1,85.6,7.0200000000000005,20.65333333333333,25.24,17.106666666666666,3.5333333333333345,78.19999999999999,7.226666666666667,4.5,4.5,9.8,9.8,3.740000000000002,0,0,0,0,0,1,2,11,-0.5000000000000004,0.8660254037844384,1,1,0,0,0
107/11/28,23.73090909090909,35.309090909090905,33.85454545454545,30.036363636363635,23.245454545454542,21.88181818181818,19.78181818181818,14.345454545454546,12.936363636363636,12.481818181818182,20.96363636363636,20.91818181818181,17.554545454545455,36151.63636363636,45408.181818181816,36032.6,23.71090909090909,22.21818181818182,20.19,21.52,26.12,18.72,2.5,0.0,0.0,82.4,4.819999999999999,20.78,24.78,17.900000000000002,1.4000000000000012,81.33333333333333,7.086666666666667,4.5,4.5,9.8,9.8,7.400000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,2,0,0,0
107/11/29,23.4975,35.481818181818184,34.1,30.463636363636365,23.3,21.454545454545453,19.55454545454545,15.3,13.172727272727274,12.418181818181818,20.181818181818183,20.92727272727273,18.045454545454547,27762.836363636365,40024.08181818182,33651.98181818182,23.73090909090909,22.10363636363636,20.023636363636363,20.06,22.4,18.08,0.0,7.4,6.8,90.6,6.16,20.35333333333333,23.386666666666667,18.23333333333333,0.8333333333333345,86.19999999999999,6.0,9.8,11.9,13.9,16.6,4.32,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1,3,0,0,0
107/11/30,24.255454545454544,34.358333333333334,33.37,30.73636363636364,23.183333333333334,21.71,20.05454545454545,14.491666666666667,13.47,11.8,19.866666666666667,19.9,18.93636363636364,21915.18333333333,29901.02,34836.10909090909,23.4975,22.097,20.349090909090908,20.82,26.440000000000005,17.66,5.3,0.1,0.0,81.2,5.3,20.8,24.986666666666668,18.15333333333333,2.600000000000001,84.73333333333333,5.426666666666667,7.5,12.0,6.8,16.6,8.780000000000005,0,0,0,0,0,1,2,11,-0.5000000000000004,0.8660254037844384,1,4,0,0,1
107/12/01,24.891666666666666,37.33636363636364,33.65,30.981818181818184,23.463636363636365,21.880000000000003,19.69090909090909,14.890909090909092,13.7,12.236363636363636,22.445454545454545,19.95,18.74545454545455,28745.38181818182,27713.24,38713.89090909091,24.255454545454544,22.459,20.437272727272727,22.34,27.78,17.96,8.5,0.0,0.0,78.4,5.74,21.07333333333333,25.540000000000003,17.900000000000002,4.600000000000001,83.4,5.733333333333333,7.5,12.0,6.8,16.6,9.82,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
107/12/02,25.157777777777778,35.90833333333333,33.84444444444445,29.9,24.55,22.98888888888889,19.35,15.858333333333334,14.055555555555555,12.875,20.05,19.78888888888889,17.025000000000002,34060.11666666667,26276.777777777777,43947.25,24.891666666666666,23.416666666666668,20.0875,21.7,27.4,17.82,7.5,0.0,0.0,80.8,5.8,21.62,27.206666666666667,17.813333333333333,7.100000000000001,80.13333333333334,5.613333333333333,0.1,12.0,0.0,16.6,9.579999999999998,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,6,1,0,0
107/12/03,26.485,37.54444444444445,35.7,32.35,24.61111111111111,23.9,21.7,15.5,11.7,11.45,22.044444444444444,24.000000000000004,20.9,40383.0,14234.5,16425.1,25.157777777777778,23.89,21.86,21.48,27.22,17.04,8.6,0.0,0.0,79.2,5.04,21.84,27.46666666666667,17.60666666666667,8.200000000000001,79.46666666666667,5.526666666666666,0.0,9.9,0.0,13.9,10.18,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,0,0,1,0
107/12/04,24.469090909090912,39.8,35.309090909090905,31.416666666666668,26.25,23.245454545454542,20.433333333333334,14.75,14.345454545454546,12.683333333333332,25.05,20.96363636363636,18.73333333333333,8977.8,36151.63636363636,47695.6,26.485,23.71090909090909,20.894166666666667,22.02,29.160000000000004,16.339999999999996,9.4,0.0,0.0,68.6,4.98,21.73333333333333,27.926666666666662,17.066666666666663,8.500000000000002,76.2,5.273333333333333,0.0,7.5,0.0,6.8,12.820000000000007,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,1,0,0,0
107/12/05,24.61,37.96363636363637,35.481818181818184,33.85454545454545,23.93636363636364,23.3,21.88181818181818,14.145454545454545,15.3,12.936363636363636,23.818181818181824,20.181818181818183,20.91818181818181,52635.34545454546,27762.836363636365,45408.181818181816,24.469090909090912,23.73090909090909,22.21818181818182,23.34,29.660000000000004,17.419999999999998,9.2,0.0,0.0,68.8,8.48,22.28,28.680000000000003,16.933333333333334,9.066666666666668,72.2,6.166666666666667,0.0,7.5,0.0,6.8,12.240000000000006,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,2,0,0,0
107/12/06,24.69083333333333,37.85833333333333,34.358333333333334,34.1,24.291666666666668,23.183333333333334,21.454545454545453,14.316666666666668,14.491666666666667,13.172727272727274,23.541666666666664,19.866666666666667,20.92727272727273,37147.86666666667,21915.18333333333,40024.08181818182,24.61,23.4975,22.10363636363636,23.58,29.28,19.52,5.7,0.0,0.0,78.0,5.58,22.98,29.36666666666667,17.759999999999994,8.1,71.8,6.346666666666667,0.0,0.1,0.0,0.0,9.760000000000002,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
107/12/07,24.341538461538462,38.4,37.33636363636364,33.37,24.20833333333333,23.463636363636365,21.71,14.15,14.890909090909092,13.47,24.25,22.445454545454545,19.9,38736.7,28745.38181818182,29901.02,24.69083333333333,24.255454545454544,22.097,24.16,30.360000000000003,20.7,6.0,0.0,0.0,82.0,6.58,23.69333333333333,29.76666666666667,19.21333333333333,6.966666666666668,76.26666666666667,6.88,0.0,0.0,0.0,0.0,9.660000000000004,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
107/12/08,24.15909090909091,37.12307692307692,35.90833333333333,33.65,23.746153846153845,24.55,21.880000000000003,14.930769230769233,15.858333333333334,13.7,22.192307692307693,20.05,19.95,29822.56923076924,34060.11666666667,27713.24,24.341538461538462,24.891666666666666,22.459,21.42,26.3,18.78,4.6,0.0,0.0,80.0,7.040000000000001,23.05333333333333,28.646666666666665,19.666666666666668,5.433333333333335,80.0,6.400000000000001,0.0,0.0,0.0,0.0,7.52,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
107/12/09,25.574444444444445,37.66363636363637,37.54444444444445,33.84444444444445,23.79090909090909,24.61111111111111,22.98888888888889,13.509090909090908,15.5,14.055555555555555,24.154545454545456,22.044444444444444,19.78888888888889,28778.0,40383.0,26276.777777777777,24.15909090909091,25.157777777777778,23.416666666666668,19.98,24.78,16.84,7.3,0.0,0.0,77.4,5.82,21.85333333333333,27.146666666666665,18.773333333333337,5.966666666666669,79.8,6.48,0.0,0.0,0.0,0.0,7.940000000000001,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,6,1,0,0
107/12/10,26.5,39.36666666666667,39.8,35.7,24.844444444444445,26.25,23.9,15.02222222222222,14.75,11.7,24.34444444444445,25.05,24.000000000000004,23534.11111111111,8977.8,14234.5,25.574444444444445,26.485,23.89,19.72,24.74,17.3,5.6,0.0,0.4,81.2,6.44,20.37333333333333,25.273333333333337,17.64,5.833333333333335,79.53333333333333,6.433333333333334,0.0,0.0,0.4,0.4,7.439999999999998,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,0,0,1,0
107/12/11,23.835,41.05,37.96363636363637,35.309090909090905,26.5,23.93636363636364,23.245454545454542,12.3,14.145454545454545,14.345454545454546,28.75,23.818181818181824,20.96363636363636,16271.1,52635.34545454546,36151.63636363636,26.5,24.469090909090912,23.71090909090909,20.04,23.68,17.2,1.1,0.0,0.0,87.0,6.5,19.91333333333333,24.4,17.113333333333333,4.666666666666667,81.86666666666667,6.253333333333334,0.0,0.0,0.4,0.4,6.48,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,1,0,0,0
107/12/12,22.679230769230767,38.24166666666667,37.85833333333333,35.481818181818184,23.05,24.291666666666668,23.3,13.525,14.316666666666668,15.3,24.71666666666667,23.541666666666664,20.181818181818183,29273.0,37147.86666666667,27762.836363636365,23.835,24.61,23.73090909090909,20.9,25.0,18.02,3.1,0.0,0.0,85.6,7.159999999999999,20.22,24.473333333333333,17.506666666666664,3.266666666666668,84.6,6.7,0.0,0.0,0.4,0.4,6.98,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,2,0,0,0
107/12/13,23.12833333333333,36.00769230769231,38.4,34.358333333333334,21.96923076923077,24.20833333333333,23.183333333333334,13.26923076923077,14.15,14.491666666666667,22.73846153846154,24.25,19.866666666666667,19239.03076923077,38736.7,21915.18333333333,22.679230769230767,24.69083333333333,23.4975,17.46,19.8,15.32,0.0,0.0,0.0,77.8,6.24,19.466666666666665,22.826666666666668,16.846666666666668,1.4000000000000012,83.46666666666665,6.633333333333333,0.0,0.0,0.0,0.4,4.48,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
107/12/14,24.105,36.2,37.12307692307692,37.33636363636364,22.85,23.746153846153845,23.463636363636365,14.433333333333332,14.930769230769233,14.890909090909092,21.766666666666666,22.192307692307693,22.445454545454545,19723.58333333333,29822.56923076924,28745.38181818182,23.12833333333333,24.341538461538462,24.255454545454544,18.68,24.26,15.28,4.6,0.0,0.0,76.4,6.58,19.013333333333332,23.02,16.206666666666667,2.566666666666668,79.93333333333334,6.659999999999999,0.0,0.0,0.0,0.4,8.980000000000002,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
107/12/15,24.084166666666665,38.85833333333333,37.66363636363637,35.90833333333333,23.558333333333334,23.79090909090909,24.55,13.875,13.509090909090908,15.858333333333334,24.98333333333333,24.154545454545456,20.05,20958.15,28778.0,34060.11666666667,24.105,24.15909090909091,24.891666666666666,20.0,25.32,16.3,8.4,0.0,0.0,79.2,6.82,18.71333333333333,23.126666666666665,15.633333333333333,4.333333333333335,77.8,6.546666666666667,0.0,0.0,0.0,0.4,9.02,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
107/12/16,23.845454545454547,38.458333333333336,39.36666666666667,37.54444444444445,23.425,24.844444444444445,24.61111111111111,13.883333333333333,15.02222222222222,15.5,24.575000000000003,24.34444444444445,22.044444444444444,21271.95,23534.11111111111,40383.0,24.084166666666665,25.574444444444445,25.157777777777778,20.3,25.82,15.78,8.3,0.0,0.0,81.0,5.62,19.66,25.133333333333336,15.786666666666669,7.100000000000001,78.86666666666667,6.34,0.0,0.0,0.0,0.4,10.04,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,6,1,0,0
107/12/17,24.895,36.7,41.05,39.8,23.227272727272727,26.5,26.25,14.072727272727274,12.3,14.75,22.62727272727272,28.75,25.05,17517.454545454544,16271.1,8977.8,23.845454545454547,26.5,26.485,21.36,28.08,17.94,7.1,0.0,0.0,79.6,8.66,20.55333333333333,26.406666666666663,16.673333333333332,7.9333333333333345,79.93333333333332,7.033333333333334,0.0,0.0,0.0,0.0,10.139999999999995,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,0,0,1,0
107/12/18,25.65636363636364,38.95,38.24166666666667,37.96363636363637,23.05,23.05,23.93636363636364,14.0,13.525,14.145454545454545,24.950000000000003,24.71666666666667,23.818181818181824,4901.2,29273.0,52635.34545454546,24.895,23.835,24.469090909090912,17.78,23.1,14.16,6.0,0.0,0.0,71.0,7.0,19.813333333333333,25.666666666666668,15.96,7.133333333333336,77.2,7.093333333333334,0.0,0.0,0.0,0.0,8.940000000000001,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,1,0,0,0
107/12/19,27.1225,40.94545454545455,36.00769230769231,37.85833333333333,24.89090909090909,21.96923076923077,24.291666666666668,14.736363636363636,13.26923076923077,14.316666666666668,26.20909090909091,22.73846153846154,23.541666666666664,28278.90909090909,19239.03076923077,37147.86666666667,25.65636363636364,22.679230769230767,24.61,18.3,24.78,13.38,9.0,0.0,0.0,70.6,5.4,19.146666666666665,25.32,15.159999999999998,7.366666666666667,73.73333333333333,7.02,0.0,0.0,0.0,0.0,11.4,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,2,0,0,0
107/12/20,27.804166666666664,41.99166666666667,36.2,38.4,25.95833333333333,22.85,24.20833333333333,15.45,14.433333333333332,14.15,26.541666666666664,21.766666666666666,24.25,22842.3,19723.58333333333,38736.7,27.1225,23.12833333333333,24.69083333333333,18.92,24.44,14.919999999999998,8.9,0.0,0.0,72.4,6.34,18.33333333333333,24.106666666666666,14.153333333333334,7.966666666666669,71.33333333333333,6.246666666666666,0.0,0.0,0.0,0.0,9.520000000000003,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
107/12/21,27.329166666666666,43.083333333333336,38.85833333333333,37.12307692307692,26.475,23.558333333333334,23.746153846153845,14.425,13.875,14.930769230769233,28.65833333333334,24.98333333333333,22.192307692307693,28284.416666666668,20958.15,29822.56923076924,27.804166666666664,24.105,24.341538461538462,20.62,29.14,14.3,9.4,0.0,0.0,60.6,5.720000000000001,19.28,26.120000000000005,14.2,9.1,67.86666666666666,5.82,0.0,0.0,0.0,0.0,14.84,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
107/12/22,29.187272727272727,43.64166666666667,38.458333333333336,37.66363636363637,26.20833333333333,23.425,23.79090909090909,15.3,13.883333333333333,13.509090909090908,28.34166666666668,24.575000000000003,24.154545454545456,24348.533333333336,21271.95,28778.0,27.329166666666666,24.084166666666665,24.15909090909091,20.48,26.56,15.64,9.0,0.0,0.0,74.4,6.659999999999999,20.00666666666667,26.71333333333333,14.953333333333331,9.1,69.13333333333334,6.239999999999999,0.0,0.0,0.0,0.0,10.919999999999998,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
107/12/23,30.09,43.59090909090909,36.7,39.36666666666667,27.99090909090909,23.227272727272727,24.844444444444445,17.727272727272727,14.072727272727274,15.02222222222222,25.863636363636367,22.62727272727272,24.34444444444445,23474.61818181818,17517.454545454544,23534.11111111111,29.187272727272727,23.845454545454547,25.574444444444445,21.66,28.22,17.4,7.7,0.0,0.0,83.4,6.24,20.92,27.973333333333333,15.78,8.700000000000001,72.8,6.206666666666666,0.0,0.0,0.0,0.0,10.82,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,6,1,0,0
107/12/24,30.64,44.44,38.95,41.05,28.74,23.05,26.5,16.45,14.0,12.3,27.99,24.950000000000003,28.75,14576.4,4901.2,16271.1,30.09,24.895,26.5,21.58,26.660000000000004,18.54,0.6,0.0,0.5,86.6,6.0200000000000005,21.24,27.146666666666665,17.19333333333333,5.766666666666668,81.46666666666667,6.306666666666666,0.0,0.0,0.5,0.5,8.120000000000005,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,0,0,1,0
107/12/25,27.545,44.35,40.94545454545455,38.24166666666667,29.95,24.89090909090909,23.05,14.75,14.736363636363636,13.525,29.6,26.20909090909091,24.71666666666667,39535.7,28278.90909090909,29273.0,30.64,25.65636363636364,23.835,19.380000000000003,24.56,16.82,5.9,0.0,0.0,81.6,6.419999999999999,20.87333333333333,26.48,17.586666666666666,4.733333333333334,83.86666666666666,6.226666666666666,0.0,0.0,0.5,0.5,7.739999999999998,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,1,0,0,0
107/12/26,28.500833333333333,44.075,41.99166666666667,36.00769230769231,26.308333333333334,25.95833333333333,21.96923076923077,16.041666666666668,15.45,13.26923076923077,28.033333333333328,26.541666666666664,22.73846153846154,23078.733333333334,22842.3,19239.03076923077,27.545,27.1225,22.679230769230767,21.16,27.360000000000003,17.5,8.0,0.0,0.0,83.0,6.92,20.706666666666667,26.19333333333333,17.62,4.833333333333335,83.73333333333333,6.453333333333333,0.0,0.0,0.5,0.5,9.860000000000005,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,2,0,0,0
107/12/27,26.36076923076923,44.05833333333334,43.083333333333336,36.2,27.366666666666664,26.475,22.85,16.083333333333332,14.425,14.433333333333332,27.975000000000005,28.65833333333334,21.766666666666666,15591.7,28284.416666666668,19723.58333333333,28.500833333333333,27.804166666666664,23.12833333333333,21.1,26.82,19.2,6.0,0.0,0.0,87.4,8.3,20.546666666666667,26.24666666666667,17.84,6.633333333333336,84.0,7.213333333333334,0.0,0.0,0.0,0.5,7.620000000000001,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,3,0,0,0
107/12/28,26.49416666666667,40.16153846153846,43.64166666666667,38.85833333333333,25.9,26.20833333333333,23.558333333333334,15.292307692307691,15.3,13.875,24.869230769230768,28.34166666666668,24.98333333333333,13614.492307692308,24348.533333333336,20958.15,26.36076923076923,27.329166666666666,24.105,19.48,24.22,16.380000000000003,5.5,0.0,0.0,78.0,8.72,20.58,26.133333333333336,17.69333333333333,6.500000000000001,82.8,7.98,0.0,0.0,0.0,0.5,7.839999999999996,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,4,0,0,1
107/12/29,27.76727272727273,41.475,43.59090909090909,38.458333333333336,25.7,27.99090909090909,23.425,15.4,17.727272727272727,13.883333333333333,26.075000000000003,25.863636363636367,24.575000000000003,15427.516666666668,23474.61818181818,21271.95,26.49416666666667,29.187272727272727,24.084166666666665,17.32,22.94,14.48,5.7,0.0,0.0,72.4,6.9,19.3,24.66,16.686666666666667,5.733333333333334,79.26666666666667,7.973333333333334,0.0,0.0,0.0,0.5,8.46,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1,5,1,0,0
